"","subj","start","stop","arrest.time","fin","age","race","wexp","mar","paro","prio","employed"
"4963",110,41,42,0,0,25,1,0,0,1,3,1
"4964",110,42,43,0,0,25,1,0,0,1,3,1
"4965",110,43,44,0,0,25,1,0,0,1,3,1
"4966",110,44,45,0,0,25,1,0,0,1,3,1
"4967",110,45,46,0,0,25,1,0,0,1,3,1
"4968",110,46,47,0,0,25,1,0,0,1,3,1
"4969",110,47,48,0,0,25,1,0,0,1,3,1
"4970",110,48,49,0,0,25,1,0,0,1,3,1
"4971",110,49,50,0,0,25,1,0,0,1,3,1
"4972",110,50,51,0,0,25,1,0,0,1,3,1
"4973",110,51,52,0,0,25,1,0,0,1,3,1
"4974",111,1,2,0,0,20,1,0,0,1,6,0
"4975",111,2,3,0,0,20,1,0,0,1,6,0
"4976",111,3,4,0,0,20,1,0,0,1,6,0
"4977",111,4,5,0,0,20,1,0,0,1,6,0
"4978",111,5,6,0,0,20,1,0,0,1,6,0
"4979",111,6,7,0,0,20,1,0,0,1,6,0
"4980",111,7,8,0,0,20,1,0,0,1,6,0
"4981",111,8,9,0,0,20,1,0,0,1,6,0
"4982",111,9,10,0,0,20,1,0,0,1,6,0
"4983",111,10,11,0,0,20,1,0,0,1,6,0
"4984",111,11,12,0,0,20,1,0,0,1,6,0
"4985",111,12,13,0,0,20,1,0,0,1,6,0
"4986",111,13,14,0,0,20,1,0,0,1,6,0
"4987",111,14,15,0,0,20,1,0,0,1,6,0
"4988",111,15,16,0,0,20,1,0,0,1,6,0
"4989",111,16,17,0,0,20,1,0,0,1,6,0
"4990",111,17,18,0,0,20,1,0,0,1,6,0
"4991",111,18,19,0,0,20,1,0,0,1,6,0
"4992",111,19,20,0,0,20,1,0,0,1,6,0
"4993",111,20,21,0,0,20,1,0,0,1,6,0
"4994",111,21,22,0,0,20,1,0,0,1,6,0
"4995",111,22,23,0,0,20,1,0,0,1,6,0
"4996",111,23,24,0,0,20,1,0,0,1,6,0
"4997",111,24,25,0,0,20,1,0,0,1,6,0
"4998",111,25,26,0,0,20,1,0,0,1,6,0
"4999",111,26,27,0,0,20,1,0,0,1,6,0
"5000",111,27,28,0,0,20,1,0,0,1,6,0
"5001",111,28,29,0,0,20,1,0,0,1,6,0
"5002",111,29,30,0,0,20,1,0,0,1,6,0
"5003",111,30,31,0,0,20,1,0,0,1,6,0
"5004",111,31,32,0,0,20,1,0,0,1,6,0
"5005",111,32,33,0,0,20,1,0,0,1,6,0
"5006",111,33,34,0,0,20,1,0,0,1,6,0
"5007",111,34,35,0,0,20,1,0,0,1,6,0
"5008",111,35,36,0,0,20,1,0,0,1,6,1
"5009",111,36,37,0,0,20,1,0,0,1,6,1
"5010",111,37,38,0,0,20,1,0,0,1,6,1
"5011",111,38,39,0,0,20,1,0,0,1,6,1
"5012",111,39,40,0,0,20,1,0,0,1,6,1
"5013",111,40,41,0,0,20,1,0,0,1,6,1
"5014",111,41,42,0,0,20,1,0,0,1,6,1
"5015",111,42,43,0,0,20,1,0,0,1,6,1
"5016",111,43,44,0,0,20,1,0,0,1,6,1
"5017",111,44,45,0,0,20,1,0,0,1,6,1
"5018",111,45,46,0,0,20,1,0,0,1,6,1
"5019",111,46,47,0,0,20,1,0,0,1,6,1
"5020",111,47,48,0,0,20,1,0,0,1,6,1
"5021",111,48,49,0,0,20,1,0,0,1,6,0
"5022",111,49,50,0,0,20,1,0,0,1,6,0
"5023",111,50,51,0,0,20,1,0,0,1,6,0
"5024",111,51,52,0,0,20,1,0,0,1,6,0
"5025",112,1,2,0,1,23,1,1,0,1,3,0
"5026",112,2,3,0,1,23,1,1,0,1,3,1
"5027",112,3,4,0,1,23,1,1,0,1,3,1
"5028",112,4,5,0,1,23,1,1,0,1,3,1
"5029",112,5,6,0,1,23,1,1,0,1,3,1
"5030",112,6,7,0,1,23,1,1,0,1,3,1
"5031",112,7,8,0,1,23,1,1,0,1,3,1
"5032",112,8,9,0,1,23,1,1,0,1,3,1
"5033",112,9,10,0,1,23,1,1,0,1,3,1
"5034",112,10,11,0,1,23,1,1,0,1,3,1
"5035",112,11,12,0,1,23,1,1,0,1,3,1
"5036",112,12,13,0,1,23,1,1,0,1,3,1
"5037",112,13,14,0,1,23,1,1,0,1,3,1
"5038",112,14,15,0,1,23,1,1,0,1,3,1
"5039",112,15,16,0,1,23,1,1,0,1,3,1
"5040",112,16,17,0,1,23,1,1,0,1,3,1
"5041",112,17,18,0,1,23,1,1,0,1,3,1
"5042",112,18,19,0,1,23,1,1,0,1,3,1
"5043",112,19,20,0,1,23,1,1,0,1,3,1
"5044",112,20,21,0,1,23,1,1,0,1,3,1
"5045",112,21,22,0,1,23,1,1,0,1,3,1
"5046",112,22,23,0,1,23,1,1,0,1,3,1
"5047",112,23,24,0,1,23,1,1,0,1,3,1
"5048",112,24,25,0,1,23,1,1,0,1,3,1
"5049",112,25,26,0,1,23,1,1,0,1,3,1
"5050",112,26,27,0,1,23,1,1,0,1,3,1
"5051",112,27,28,0,1,23,1,1,0,1,3,1
"5052",112,28,29,0,1,23,1,1,0,1,3,1
"5053",112,29,30,0,1,23,1,1,0,1,3,1
"5054",112,30,31,0,1,23,1,1,0,1,3,1
"5055",112,31,32,0,1,23,1,1,0,1,3,1
"5056",112,32,33,0,1,23,1,1,0,1,3,1
"5057",112,33,34,0,1,23,1,1,0,1,3,1
"5058",112,34,35,0,1,23,1,1,0,1,3,1
"5059",112,35,36,0,1,23,1,1,0,1,3,1
"5060",112,36,37,0,1,23,1,1,0,1,3,1
"5061",112,37,38,0,1,23,1,1,0,1,3,1
"5062",112,38,39,0,1,23,1,1,0,1,3,1
"5063",112,39,40,0,1,23,1,1,0,1,3,1
"5064",112,40,41,0,1,23,1,1,0,1,3,1
"5065",112,41,42,0,1,23,1,1,0,1,3,1
"5066",112,42,43,0,1,23,1,1,0,1,3,1
"5067",112,43,44,0,1,23,1,1,0,1,3,1
"5068",112,44,45,0,1,23,1,1,0,1,3,1
"5069",112,45,46,0,1,23,1,1,0,1,3,1
"5070",112,46,47,0,1,23,1,1,0,1,3,1
"5071",112,47,48,0,1,23,1,1,0,1,3,1
"5072",112,48,49,0,1,23,1,1,0,1,3,1
"5073",112,49,50,0,1,23,1,1,0,1,3,1
"5074",112,50,51,0,1,23,1,1,0,1,3,1
"5075",112,51,52,0,1,23,1,1,0,1,3,1
"5076",113,1,2,0,0,20,1,0,0,0,2,0
"5077",113,2,3,0,0,20,1,0,0,0,2,0
"5078",113,3,4,0,0,20,1,0,0,0,2,0
"5079",113,4,5,0,0,20,1,0,0,0,2,0
"5080",113,5,6,0,0,20,1,0,0,0,2,0
"5081",113,6,7,0,0,20,1,0,0,0,2,0
"5082",113,7,8,0,0,20,1,0,0,0,2,0
"5083",113,8,9,0,0,20,1,0,0,0,2,0
"5084",113,9,10,0,0,20,1,0,0,0,2,0
"5085",113,10,11,0,0,20,1,0,0,0,2,0
"5086",113,11,12,0,0,20,1,0,0,0,2,0
"5087",113,12,13,0,0,20,1,0,0,0,2,0
"5088",113,13,14,0,0,20,1,0,0,0,2,0
"5089",113,14,15,0,0,20,1,0,0,0,2,0
"5090",113,15,16,0,0,20,1,0,0,0,2,0
"5091",113,16,17,0,0,20,1,0,0,0,2,0
"5092",113,17,18,0,0,20,1,0,0,0,2,0
"5093",113,18,19,0,0,20,1,0,0,0,2,0
"5094",113,19,20,0,0,20,1,0,0,0,2,0
"5095",113,20,21,0,0,20,1,0,0,0,2,1
"5096",113,21,22,0,0,20,1,0,0,0,2,1
"5097",113,22,23,0,0,20,1,0,0,0,2,1
"5098",113,23,24,0,0,20,1,0,0,0,2,1
"5099",113,24,25,0,0,20,1,0,0,0,2,0
"5100",113,25,26,0,0,20,1,0,0,0,2,1
"5101",113,26,27,0,0,20,1,0,0,0,2,0
"5102",113,27,28,0,0,20,1,0,0,0,2,0
"5103",113,28,29,0,0,20,1,0,0,0,2,0
"5104",113,29,30,0,0,20,1,0,0,0,2,0
"5105",113,30,31,0,0,20,1,0,0,0,2,0
"5106",113,31,32,0,0,20,1,0,0,0,2,0
"5107",113,32,33,0,0,20,1,0,0,0,2,0
"5108",113,33,34,0,0,20,1,0,0,0,2,0
"5109",113,34,35,0,0,20,1,0,0,0,2,0
"5110",113,35,36,0,0,20,1,0,0,0,2,1
"5111",113,36,37,0,0,20,1,0,0,0,2,1
"5112",113,37,38,0,0,20,1,0,0,0,2,0
"5113",113,38,39,0,0,20,1,0,0,0,2,0
"5114",113,39,40,0,0,20,1,0,0,0,2,0
"5115",113,40,41,0,0,20,1,0,0,0,2,0
"5116",113,41,42,0,0,20,1,0,0,0,2,0
"5117",113,42,43,0,0,20,1,0,0,0,2,0
"5118",113,43,44,0,0,20,1,0,0,0,2,0
"5119",113,44,45,0,0,20,1,0,0,0,2,0
"5120",113,45,46,0,0,20,1,0,0,0,2,0
"5121",113,46,47,0,0,20,1,0,0,0,2,0
"5122",113,47,48,0,0,20,1,0,0,0,2,0
"5123",113,48,49,0,0,20,1,0,0,0,2,0
"5124",113,49,50,0,0,20,1,0,0,0,2,0
"5125",113,50,51,0,0,20,1,0,0,0,2,0
"5126",113,51,52,0,0,20,1,0,0,0,2,0
"5127",114,1,2,0,1,30,1,1,0,0,1,0
"5128",114,2,3,0,1,30,1,1,0,0,1,0
"5129",114,3,4,0,1,30,1,1,0,0,1,0
"5130",114,4,5,0,1,30,1,1,0,0,1,0
"5131",114,5,6,0,1,30,1,1,0,0,1,0
"5132",114,6,7,0,1,30,1,1,0,0,1,0
"5133",114,7,8,0,1,30,1,1,0,0,1,0
"5134",114,8,9,0,1,30,1,1,0,0,1,0
"5135",114,9,10,0,1,30,1,1,0,0,1,0
"5136",114,10,11,0,1,30,1,1,0,0,1,0
"5137",114,11,12,0,1,30,1,1,0,0,1,0
"5138",114,12,13,0,1,30,1,1,0,0,1,0
"5139",114,13,14,0,1,30,1,1,0,0,1,0
"5140",114,14,15,0,1,30,1,1,0,0,1,0
"5141",114,15,16,0,1,30,1,1,0,0,1,0
"5142",114,16,17,0,1,30,1,1,0,0,1,0
"5143",114,17,18,0,1,30,1,1,0,0,1,0
"5144",114,18,19,0,1,30,1,1,0,0,1,0
"5145",114,19,20,0,1,30,1,1,0,0,1,0
"5146",114,20,21,0,1,30,1,1,0,0,1,0
"5147",114,21,22,0,1,30,1,1,0,0,1,0
"5148",114,22,23,0,1,30,1,1,0,0,1,0
"5149",114,23,24,0,1,30,1,1,0,0,1,0
"5150",114,24,25,0,1,30,1,1,0,0,1,0
"5151",114,25,26,0,1,30,1,1,0,0,1,0
"5152",114,26,27,0,1,30,1,1,0,0,1,0
"5153",114,27,28,0,1,30,1,1,0,0,1,0
"5154",114,28,29,0,1,30,1,1,0,0,1,0
"5155",114,29,30,0,1,30,1,1,0,0,1,0
"5156",114,30,31,0,1,30,1,1,0,0,1,0
"5157",114,31,32,0,1,30,1,1,0,0,1,0
"5158",114,32,33,0,1,30,1,1,0,0,1,0
"5159",114,33,34,0,1,30,1,1,0,0,1,0
"5160",114,34,35,0,1,30,1,1,0,0,1,0
"5161",114,35,36,0,1,30,1,1,0,0,1,0
"5162",114,36,37,0,1,30,1,1,0,0,1,0
"5163",114,37,38,0,1,30,1,1,0,0,1,0
"5164",114,38,39,0,1,30,1,1,0,0,1,1
"5165",114,39,40,0,1,30,1,1,0,0,1,1
"5166",114,40,41,0,1,30,1,1,0,0,1,1
"5167",114,41,42,0,1,30,1,1,0,0,1,1
"5168",114,42,43,0,1,30,1,1,0,0,1,1
"5169",114,43,44,0,1,30,1,1,0,0,1,0
"5170",114,44,45,0,1,30,1,1,0,0,1,0
"5171",114,45,46,0,1,30,1,1,0,0,1,0
"5172",114,46,47,0,1,30,1,1,0,0,1,0
"5173",114,47,48,0,1,30,1,1,0,0,1,0
"5174",114,48,49,0,1,30,1,1,0,0,1,0
"5175",114,49,50,0,1,30,1,1,0,0,1,0
"5176",114,50,51,0,1,30,1,1,0,0,1,0
"5177",114,51,52,0,1,30,1,1,0,0,1,0
"5178",115,1,2,0,0,25,1,1,1,1,0,1
"5179",115,2,3,0,0,25,1,1,1,1,0,1
"5180",115,3,4,0,0,25,1,1,1,1,0,1
"5181",115,4,5,0,0,25,1,1,1,1,0,1
"5182",115,5,6,0,0,25,1,1,1,1,0,1
"5183",115,6,7,0,0,25,1,1,1,1,0,1
"5184",115,7,8,0,0,25,1,1,1,1,0,1
"5185",115,8,9,0,0,25,1,1,1,1,0,1
"5186",115,9,10,0,0,25,1,1,1,1,0,1
"5187",115,10,11,0,0,25,1,1,1,1,0,1
"5188",115,11,12,0,0,25,1,1,1,1,0,1
"5189",115,12,13,0,0,25,1,1,1,1,0,1
"5190",115,13,14,0,0,25,1,1,1,1,0,1
"5191",115,14,15,0,0,25,1,1,1,1,0,1
"5192",115,15,16,0,0,25,1,1,1,1,0,1
"5193",115,16,17,0,0,25,1,1,1,1,0,1
"5194",115,17,18,0,0,25,1,1,1,1,0,1
"5195",115,18,19,0,0,25,1,1,1,1,0,1
"5196",115,19,20,0,0,25,1,1,1,1,0,1
"5197",115,20,21,0,0,25,1,1,1,1,0,1
"5198",115,21,22,0,0,25,1,1,1,1,0,1
"5199",115,22,23,0,0,25,1,1,1,1,0,1
"5200",115,23,24,0,0,25,1,1,1,1,0,1
"5201",115,24,25,0,0,25,1,1,1,1,0,1
"5202",115,25,26,0,0,25,1,1,1,1,0,1
"5203",115,26,27,0,0,25,1,1,1,1,0,1
"5204",115,27,28,0,0,25,1,1,1,1,0,1
"5205",115,28,29,0,0,25,1,1,1,1,0,1
"5206",115,29,30,0,0,25,1,1,1,1,0,1
"5207",115,30,31,0,0,25,1,1,1,1,0,1
"5208",115,31,32,0,0,25,1,1,1,1,0,1
"5209",115,32,33,0,0,25,1,1,1,1,0,1
"5210",115,33,34,0,0,25,1,1,1,1,0,1
"5211",115,34,35,0,0,25,1,1,1,1,0,1
"5212",115,35,36,0,0,25,1,1,1,1,0,1
"5213",115,36,37,0,0,25,1,1,1,1,0,1
"5214",115,37,38,0,0,25,1,1,1,1,0,1
"5215",115,38,39,0,0,25,1,1,1,1,0,1
"5216",115,39,40,0,0,25,1,1,1,1,0,1
"5217",115,40,41,0,0,25,1,1,1,1,0,1
"5218",115,41,42,0,0,25,1,1,1,1,0,1
"5219",115,42,43,0,0,25,1,1,1,1,0,1
"5220",115,43,44,0,0,25,1,1,1,1,0,1
"5221",115,44,45,0,0,25,1,1,1,1,0,1
"5222",115,45,46,0,0,25,1,1,1,1,0,1
"5223",115,46,47,0,0,25,1,1,1,1,0,1
"5224",115,47,48,0,0,25,1,1,1,1,0,1
"5225",115,48,49,0,0,25,1,1,1,1,0,1
"5226",115,49,50,0,0,25,1,1,1,1,0,1
"5227",115,50,51,0,0,25,1,1,1,1,0,1
"5228",115,51,52,0,0,25,1,1,1,1,0,1
"5229",116,1,2,0,0,22,1,1,0,1,1,1
"5230",116,2,3,0,0,22,1,1,0,1,1,1
"5231",116,3,4,0,0,22,1,1,0,1,1,1
"5232",116,4,5,0,0,22,1,1,0,1,1,1
"5233",116,5,6,0,0,22,1,1,0,1,1,1
"5234",116,6,7,0,0,22,1,1,0,1,1,1
"5235",116,7,8,0,0,22,1,1,0,1,1,1
"5236",116,8,9,0,0,22,1,1,0,1,1,1
"5237",116,9,10,0,0,22,1,1,0,1,1,1
"5238",116,10,11,0,0,22,1,1,0,1,1,1
"5239",116,11,12,0,0,22,1,1,0,1,1,1
"5240",116,12,13,0,0,22,1,1,0,1,1,1
"5241",116,13,14,0,0,22,1,1,0,1,1,1
"5242",116,14,15,0,0,22,1,1,0,1,1,1
"5243",116,15,16,0,0,22,1,1,0,1,1,1
"5244",116,16,17,0,0,22,1,1,0,1,1,1
"5245",116,17,18,0,0,22,1,1,0,1,1,1
"5246",116,18,19,0,0,22,1,1,0,1,1,1
"5247",116,19,20,0,0,22,1,1,0,1,1,1
"5248",116,20,21,0,0,22,1,1,0,1,1,1
"5249",116,21,22,0,0,22,1,1,0,1,1,1
"5250",116,22,23,0,0,22,1,1,0,1,1,1
"5251",116,23,24,0,0,22,1,1,0,1,1,1
"5252",116,24,25,0,0,22,1,1,0,1,1,1
"5253",116,25,26,0,0,22,1,1,0,1,1,1
"5254",116,26,27,0,0,22,1,1,0,1,1,1
"5255",116,27,28,0,0,22,1,1,0,1,1,1
"5256",116,28,29,0,0,22,1,1,0,1,1,1
"5257",116,29,30,0,0,22,1,1,0,1,1,1
"5258",116,30,31,0,0,22,1,1,0,1,1,1
"5259",116,31,32,0,0,22,1,1,0,1,1,1
"5260",116,32,33,0,0,22,1,1,0,1,1,1
"5261",116,33,34,0,0,22,1,1,0,1,1,1
"5262",116,34,35,0,0,22,1,1,0,1,1,1
"5263",116,35,36,0,0,22,1,1,0,1,1,1
"5264",116,36,37,0,0,22,1,1,0,1,1,1
"5265",116,37,38,0,0,22,1,1,0,1,1,1
"5266",116,38,39,0,0,22,1,1,0,1,1,1
"5267",116,39,40,0,0,22,1,1,0,1,1,1
"5268",116,40,41,0,0,22,1,1,0,1,1,1
"5269",116,41,42,0,0,22,1,1,0,1,1,0
"5270",116,42,43,0,0,22,1,1,0,1,1,0
"5271",116,43,44,0,0,22,1,1,0,1,1,0
"5272",116,44,45,0,0,22,1,1,0,1,1,0
"5273",116,45,46,0,0,22,1,1,0,1,1,1
"5274",116,46,47,0,0,22,1,1,0,1,1,1
"5275",116,47,48,0,0,22,1,1,0,1,1,1
"5276",116,48,49,0,0,22,1,1,0,1,1,1
"5277",116,49,50,0,0,22,1,1,0,1,1,1
"5278",116,50,51,0,0,22,1,1,0,1,1,1
"5279",116,51,52,0,0,22,1,1,0,1,1,1
"5280",117,1,2,0,0,24,1,1,0,1,3,1
"5281",117,2,3,0,0,24,1,1,0,1,3,1
"5282",117,3,4,0,0,24,1,1,0,1,3,1
"5283",117,4,5,0,0,24,1,1,0,1,3,1
"5284",117,5,6,0,0,24,1,1,0,1,3,1
"5285",117,6,7,0,0,24,1,1,0,1,3,1
"5286",117,7,8,0,0,24,1,1,0,1,3,1
"5287",117,8,9,0,0,24,1,1,0,1,3,1
"5288",117,9,10,0,0,24,1,1,0,1,3,1
"5289",117,10,11,0,0,24,1,1,0,1,3,1
"5290",117,11,12,0,0,24,1,1,0,1,3,1
"5291",117,12,13,0,0,24,1,1,0,1,3,1
"5292",117,13,14,0,0,24,1,1,0,1,3,1
"5293",117,14,15,0,0,24,1,1,0,1,3,1
"5294",117,15,16,0,0,24,1,1,0,1,3,1
"5295",117,16,17,0,0,24,1,1,0,1,3,1
"5296",117,17,18,0,0,24,1,1,0,1,3,1
"5297",117,18,19,0,0,24,1,1,0,1,3,1
"5298",117,19,20,0,0,24,1,1,0,1,3,1
"5299",117,20,21,0,0,24,1,1,0,1,3,1
"5300",117,21,22,0,0,24,1,1,0,1,3,0
"5301",117,22,23,0,0,24,1,1,0,1,3,1
"5302",117,23,24,0,0,24,1,1,0,1,3,1
"5303",117,24,25,0,0,24,1,1,0,1,3,1
"5304",117,25,26,0,0,24,1,1,0,1,3,1
"5305",117,26,27,0,0,24,1,1,0,1,3,1
"5306",117,27,28,0,0,24,1,1,0,1,3,1
"5307",117,28,29,0,0,24,1,1,0,1,3,1
"5308",117,29,30,0,0,24,1,1,0,1,3,1
"5309",117,30,31,0,0,24,1,1,0,1,3,1
"5310",117,31,32,0,0,24,1,1,0,1,3,1
"5311",117,32,33,0,0,24,1,1,0,1,3,1
"5312",117,33,34,0,0,24,1,1,0,1,3,1
"5313",117,34,35,0,0,24,1,1,0,1,3,1
"5314",117,35,36,0,0,24,1,1,0,1,3,1
"5315",117,36,37,0,0,24,1,1,0,1,3,1
"5316",117,37,38,0,0,24,1,1,0,1,3,1
"5317",117,38,39,0,0,24,1,1,0,1,3,1
"5318",117,39,40,0,0,24,1,1,0,1,3,1
"5319",117,40,41,0,0,24,1,1,0,1,3,1
"5320",117,41,42,0,0,24,1,1,0,1,3,1
"5321",117,42,43,0,0,24,1,1,0,1,3,1
"5322",117,43,44,0,0,24,1,1,0,1,3,1
"5323",117,44,45,0,0,24,1,1,0,1,3,1
"5324",117,45,46,0,0,24,1,1,0,1,3,1
"5325",117,46,47,0,0,24,1,1,0,1,3,1
"5326",117,47,48,0,0,24,1,1,0,1,3,1
"5327",117,48,49,0,0,24,1,1,0,1,3,1
"5328",117,49,50,0,0,24,1,1,0,1,3,1
"5329",117,50,51,0,0,24,1,1,0,1,3,1
"5330",117,51,52,0,0,24,1,1,0,1,3,1
"5331",118,1,2,0,1,18,1,0,0,0,4,0
"5332",118,2,3,0,1,18,1,0,0,0,4,1
"5333",118,3,4,0,1,18,1,0,0,0,4,1
"5334",118,4,5,0,1,18,1,0,0,0,4,1
"5335",118,5,6,0,1,18,1,0,0,0,4,1
"5336",118,6,7,0,1,18,1,0,0,0,4,1
"5337",118,7,8,0,1,18,1,0,0,0,4,1
"5338",118,8,9,0,1,18,1,0,0,0,4,1
"5339",118,9,10,0,1,18,1,0,0,0,4,1
"5340",118,10,11,0,1,18,1,0,0,0,4,1
"5341",118,11,12,0,1,18,1,0,0,0,4,1
"5342",118,12,13,0,1,18,1,0,0,0,4,1
"5343",118,13,14,0,1,18,1,0,0,0,4,1
"5344",118,14,15,0,1,18,1,0,0,0,4,1
"5345",118,15,16,0,1,18,1,0,0,0,4,1
"5346",118,16,17,0,1,18,1,0,0,0,4,1
"5347",118,17,18,0,1,18,1,0,0,0,4,1
"5348",118,18,19,0,1,18,1,0,0,0,4,1
"5349",118,19,20,0,1,18,1,0,0,0,4,1
"5350",118,20,21,0,1,18,1,0,0,0,4,1
"5351",118,21,22,0,1,18,1,0,0,0,4,1
"5352",118,22,23,0,1,18,1,0,0,0,4,1
"5353",118,23,24,0,1,18,1,0,0,0,4,1
"5354",118,24,25,0,1,18,1,0,0,0,4,1
"5355",118,25,26,0,1,18,1,0,0,0,4,1
"5356",118,26,27,0,1,18,1,0,0,0,4,1
"5357",118,27,28,0,1,18,1,0,0,0,4,1
"5358",118,28,29,0,1,18,1,0,0,0,4,1
"5359",118,29,30,0,1,18,1,0,0,0,4,1
"5360",118,30,31,0,1,18,1,0,0,0,4,1
"5361",118,31,32,0,1,18,1,0,0,0,4,1
"5362",118,32,33,0,1,18,1,0,0,0,4,1
"5363",118,33,34,0,1,18,1,0,0,0,4,1
"5364",118,34,35,0,1,18,1,0,0,0,4,1
"5365",118,35,36,0,1,18,1,0,0,0,4,1
"5366",118,36,37,0,1,18,1,0,0,0,4,1
"5367",118,37,38,0,1,18,1,0,0,0,4,1
"5368",118,38,39,0,1,18,1,0,0,0,4,1
"5369",118,39,40,0,1,18,1,0,0,0,4,1
"5370",118,40,41,0,1,18,1,0,0,0,4,1
"5371",118,41,42,0,1,18,1,0,0,0,4,1
"5372",118,42,43,0,1,18,1,0,0,0,4,1
"5373",118,43,44,0,1,18,1,0,0,0,4,1
"5374",118,44,45,0,1,18,1,0,0,0,4,1
"5375",118,45,46,0,1,18,1,0,0,0,4,1
"5376",118,46,47,0,1,18,1,0,0,0,4,1
"5377",118,47,48,0,1,18,1,0,0,0,4,1
"5378",118,48,49,0,1,18,1,0,0,0,4,1
"5379",118,49,50,0,1,18,1,0,0,0,4,1
"5380",118,50,51,0,1,18,1,0,0,0,4,1
"5381",118,51,52,0,1,18,1,0,0,0,4,1
"5382",119,1,2,0,1,40,1,1,0,1,1,0
"5383",119,2,3,0,1,40,1,1,0,1,1,0
"5384",119,3,4,0,1,40,1,1,0,1,1,0
"5385",119,4,5,0,1,40,1,1,0,1,1,0
"5386",119,5,6,0,1,40,1,1,0,1,1,0
"5387",119,6,7,0,1,40,1,1,0,1,1,0
"5388",119,7,8,1,1,40,1,1,0,1,1,0
"5389",120,1,2,0,0,22,1,0,0,1,1,0
"5390",120,2,3,0,0,22,1,0,0,1,1,0
"5391",120,3,4,0,0,22,1,0,0,1,1,0
"5392",120,4,5,0,0,22,1,0,0,1,1,0
"5393",120,5,6,0,0,22,1,0,0,1,1,0
"5394",120,6,7,0,0,22,1,0,0,1,1,0
"5395",120,7,8,0,0,22,1,0,0,1,1,0
"5396",120,8,9,0,0,22,1,0,0,1,1,0
"5397",120,9,10,0,0,22,1,0,0,1,1,0
"5398",120,10,11,0,0,22,1,0,0,1,1,1
"5399",120,11,12,0,0,22,1,0,0,1,1,1
"5400",120,12,13,0,0,22,1,0,0,1,1,1
"5401",120,13,14,0,0,22,1,0,0,1,1,1
"5402",120,14,15,0,0,22,1,0,0,1,1,1
"5403",120,15,16,0,0,22,1,0,0,1,1,1
"5404",120,16,17,0,0,22,1,0,0,1,1,1
"5405",120,17,18,0,0,22,1,0,0,1,1,1
"5406",120,18,19,0,0,22,1,0,0,1,1,1
"5407",120,19,20,0,0,22,1,0,0,1,1,1
"5408",120,20,21,0,0,22,1,0,0,1,1,1
"5409",120,21,22,0,0,22,1,0,0,1,1,1
"5410",120,22,23,0,0,22,1,0,0,1,1,1
"5411",120,23,24,0,0,22,1,0,0,1,1,1
"5412",120,24,25,0,0,22,1,0,0,1,1,1
"5413",120,25,26,0,0,22,1,0,0,1,1,1
"5414",120,26,27,0,0,22,1,0,0,1,1,1
"5415",120,27,28,0,0,22,1,0,0,1,1,1
"5416",120,28,29,0,0,22,1,0,0,1,1,1
"5417",120,29,30,0,0,22,1,0,0,1,1,1
"5418",120,30,31,0,0,22,1,0,0,1,1,1
"5419",120,31,32,0,0,22,1,0,0,1,1,1
"5420",120,32,33,0,0,22,1,0,0,1,1,1
"5421",120,33,34,0,0,22,1,0,0,1,1,1
"5422",120,34,35,0,0,22,1,0,0,1,1,1
"5423",120,35,36,0,0,22,1,0,0,1,1,1
"5424",120,36,37,0,0,22,1,0,0,1,1,1
"5425",120,37,38,0,0,22,1,0,0,1,1,1
"5426",120,38,39,0,0,22,1,0,0,1,1,1
"5427",120,39,40,0,0,22,1,0,0,1,1,1
"5428",120,40,41,0,0,22,1,0,0,1,1,1
"5429",120,41,42,0,0,22,1,0,0,1,1,1
"5430",120,42,43,0,0,22,1,0,0,1,1,1
"5431",120,43,44,0,0,22,1,0,0,1,1,1
"5432",120,44,45,0,0,22,1,0,0,1,1,1
"5433",120,45,46,0,0,22,1,0,0,1,1,1
"5434",120,46,47,0,0,22,1,0,0,1,1,1
"5435",120,47,48,0,0,22,1,0,0,1,1,1
"5436",120,48,49,0,0,22,1,0,0,1,1,1
"5437",120,49,50,0,0,22,1,0,0,1,1,1
"5438",120,50,51,0,0,22,1,0,0,1,1,1
"5439",120,51,52,0,0,22,1,0,0,1,1,1
"5440",121,1,2,0,1,23,1,0,0,1,6,0
"5441",121,2,3,0,1,23,1,0,0,1,6,0
"5442",121,3,4,0,1,23,1,0,0,1,6,0
"5443",121,4,5,0,1,23,1,0,0,1,6,0
"5444",121,5,6,0,1,23,1,0,0,1,6,0
"5445",121,6,7,0,1,23,1,0,0,1,6,0
"5446",121,7,8,0,1,23,1,0,0,1,6,0
"5447",121,8,9,0,1,23,1,0,0,1,6,0
"5448",121,9,10,0,1,23,1,0,0,1,6,0
"5449",121,10,11,0,1,23,1,0,0,1,6,0
"5450",121,11,12,0,1,23,1,0,0,1,6,0
"5451",121,12,13,0,1,23,1,0,0,1,6,0
"5452",121,13,14,0,1,23,1,0,0,1,6,0
"5453",121,14,15,0,1,23,1,0,0,1,6,0
"5454",121,15,16,0,1,23,1,0,0,1,6,0
"5455",121,16,17,0,1,23,1,0,0,1,6,0
"5456",121,17,18,0,1,23,1,0,0,1,6,0
"5457",121,18,19,0,1,23,1,0,0,1,6,0
"5458",121,19,20,0,1,23,1,0,0,1,6,0
"5459",121,20,21,0,1,23,1,0,0,1,6,0
"5460",121,21,22,0,1,23,1,0,0,1,6,0
