"","subj","start","stop","arrest.time","fin","age","race","wexp","mar","paro","prio","employed"
"1442",33,0,1,0,1,42,1,1,0,0,0,0
"1443",33,1,2,0,1,42,1,1,0,0,0,0
"1444",33,2,3,0,1,42,1,1,0,0,0,1
"1445",33,3,4,0,1,42,1,1,0,0,0,1
"1446",33,4,5,0,1,42,1,1,0,0,0,1
"1447",33,5,6,0,1,42,1,1,0,0,0,1
"1448",33,6,7,0,1,42,1,1,0,0,0,0
"1449",33,7,8,0,1,42,1,1,0,0,0,0
"1450",33,8,9,0,1,42,1,1,0,0,0,0
"1451",33,9,10,0,1,42,1,1,0,0,0,1
"1452",33,10,11,0,1,42,1,1,0,0,0,1
"1453",33,11,12,0,1,42,1,1,0,0,0,1
"1454",33,12,13,0,1,42,1,1,0,0,0,1
"1455",33,13,14,0,1,42,1,1,0,0,0,1
"1456",33,14,15,0,1,42,1,1,0,0,0,1
"1457",33,15,16,0,1,42,1,1,0,0,0,1
"1458",33,16,17,0,1,42,1,1,0,0,0,1
"1459",33,17,18,0,1,42,1,1,0,0,0,1
"1460",33,18,19,0,1,42,1,1,0,0,0,1
"1461",33,19,20,0,1,42,1,1,0,0,0,1
"1462",33,20,21,0,1,42,1,1,0,0,0,1
"1463",33,21,22,0,1,42,1,1,0,0,0,1
"1464",33,22,23,0,1,42,1,1,0,0,0,1
"1465",33,23,24,0,1,42,1,1,0,0,0,1
"1466",33,24,25,0,1,42,1,1,0,0,0,1
"1467",33,25,26,0,1,42,1,1,0,0,0,1
"1468",33,26,27,0,1,42,1,1,0,0,0,1
"1469",33,27,28,0,1,42,1,1,0,0,0,1
"1470",33,28,29,0,1,42,1,1,0,0,0,1
"1471",33,29,30,0,1,42,1,1,0,0,0,0
"1472",33,30,31,0,1,42,1,1,0,0,0,0
"1473",33,31,32,0,1,42,1,1,0,0,0,0
"1474",33,32,33,0,1,42,1,1,0,0,0,0
"1475",33,33,34,0,1,42,1,1,0,0,0,0
"1476",33,34,35,0,1,42,1,1,0,0,0,0
"1477",33,35,36,0,1,42,1,1,0,0,0,0
"1478",33,36,37,0,1,42,1,1,0,0,0,0
"1479",33,37,38,0,1,42,1,1,0,0,0,0
"1480",33,38,39,0,1,42,1,1,0,0,0,0
"1481",33,39,40,0,1,42,1,1,0,0,0,0
"1482",33,40,41,0,1,42,1,1,0,0,0,0
"1483",33,41,42,0,1,42,1,1,0,0,0,0
"1484",33,42,43,0,1,42,1,1,0,0,0,0
"1485",33,43,44,0,1,42,1,1,0,0,0,0
"1486",33,44,45,0,1,42,1,1,0,0,0,0
"1487",33,45,46,0,1,42,1,1,0,0,0,0
"1488",33,46,47,0,1,42,1,1,0,0,0,0
"1489",33,47,48,0,1,42,1,1,0,0,0,0
"1490",33,48,49,0,1,42,1,1,0,0,0,0
"1491",33,49,50,0,1,42,1,1,0,0,0,0
"1492",33,50,51,0,1,42,1,1,0,0,0,0
"1493",33,51,52,0,1,42,1,1,0,0,0,0
"1494",34,0,1,0,0,23,1,1,1,0,2,0
"1495",34,1,2,0,0,23,1,1,1,0,2,0
"1496",34,2,3,0,0,23,1,1,1,0,2,0
"1497",34,3,4,0,0,23,1,1,1,0,2,0
"1498",34,4,5,0,0,23,1,1,1,0,2,0
"1499",34,5,6,0,0,23,1,1,1,0,2,0
"1500",34,6,7,0,0,23,1,1,1,0,2,0
"1501",34,7,8,0,0,23,1,1,1,0,2,0
"1502",34,8,9,0,0,23,1,1,1,0,2,0
"1503",34,9,10,0,0,23,1,1,1,0,2,0
"1504",34,10,11,0,0,23,1,1,1,0,2,0
"1505",34,11,12,0,0,23,1,1,1,0,2,0
"1506",34,12,13,0,0,23,1,1,1,0,2,0
"1507",34,13,14,0,0,23,1,1,1,0,2,0
"1508",34,14,15,0,0,23,1,1,1,0,2,0
"1509",34,15,16,0,0,23,1,1,1,0,2,1
"1510",34,16,17,0,0,23,1,1,1,0,2,1
"1511",34,17,18,0,0,23,1,1,1,0,2,1
"1512",34,18,19,0,0,23,1,1,1,0,2,0
"1513",34,19,20,0,0,23,1,1,1,0,2,0
"1514",34,20,21,0,0,23,1,1,1,0,2,0
"1515",34,21,22,0,0,23,1,1,1,0,2,0
"1516",34,22,23,0,0,23,1,1,1,0,2,0
"1517",34,23,24,0,0,23,1,1,1,0,2,0
"1518",34,24,25,0,0,23,1,1,1,0,2,0
"1519",34,25,26,0,0,23,1,1,1,0,2,0
"1520",34,26,27,0,0,23,1,1,1,0,2,0
"1521",34,27,28,0,0,23,1,1,1,0,2,0
"1522",34,28,29,0,0,23,1,1,1,0,2,0
"1523",34,29,30,0,0,23,1,1,1,0,2,0
"1524",34,30,31,0,0,23,1,1,1,0,2,0
"1525",34,31,32,0,0,23,1,1,1,0,2,0
"1526",34,32,33,0,0,23,1,1,1,0,2,0
"1527",34,33,34,0,0,23,1,1,1,0,2,0
"1528",34,34,35,0,0,23,1,1,1,0,2,0
"1529",34,35,36,0,0,23,1,1,1,0,2,0
"1530",34,36,37,0,0,23,1,1,1,0,2,0
"1531",34,37,38,0,0,23,1,1,1,0,2,0
"1532",34,38,39,0,0,23,1,1,1,0,2,0
"1533",34,39,40,0,0,23,1,1,1,0,2,0
"1534",34,40,41,0,0,23,1,1,1,0,2,0
"1535",34,41,42,0,0,23,1,1,1,0,2,1
"1536",34,42,43,0,0,23,1,1,1,0,2,1
"1537",34,43,44,0,0,23,1,1,1,0,2,1
"1538",34,44,45,0,0,23,1,1,1,0,2,1
"1539",34,45,46,0,0,23,1,1,1,0,2,1
"1540",34,46,47,0,0,23,1,1,1,0,2,1
"1541",34,47,48,0,0,23,1,1,1,0,2,1
"1542",34,48,49,0,0,23,1,1,1,0,2,1
"1543",34,49,50,0,0,23,1,1,1,0,2,1
"1544",34,50,51,0,0,23,1,1,1,0,2,1
"1545",34,51,52,0,0,23,1,1,1,0,2,0
"1546",35,0,1,0,0,24,1,1,0,0,3,0
"1547",35,1,2,0,0,24,1,1,0,0,3,0
"1548",35,2,3,0,0,24,1,1,0,0,3,0
"1549",35,3,4,0,0,24,1,1,0,0,3,0
"1550",35,4,5,0,0,24,1,1,0,0,3,1
"1551",35,5,6,0,0,24,1,1,0,0,3,1
"1552",35,6,7,0,0,24,1,1,0,0,3,1
"1553",35,7,8,0,0,24,1,1,0,0,3,1
"1554",35,8,9,0,0,24,1,1,0,0,3,1
"1555",35,9,10,0,0,24,1,1,0,0,3,1
"1556",35,10,11,0,0,24,1,1,0,0,3,1
"1557",35,11,12,0,0,24,1,1,0,0,3,1
"1558",35,12,13,0,0,24,1,1,0,0,3,1
"1559",35,13,14,0,0,24,1,1,0,0,3,1
"1560",35,14,15,0,0,24,1,1,0,0,3,1
"1561",35,15,16,0,0,24,1,1,0,0,3,1
"1562",35,16,17,0,0,24,1,1,0,0,3,1
"1563",35,17,18,0,0,24,1,1,0,0,3,1
"1564",35,18,19,0,0,24,1,1,0,0,3,1
"1565",35,19,20,0,0,24,1,1,0,0,3,1
"1566",35,20,21,0,0,24,1,1,0,0,3,1
"1567",35,21,22,0,0,24,1,1,0,0,3,1
"1568",35,22,23,0,0,24,1,1,0,0,3,1
"1569",35,23,24,0,0,24,1,1,0,0,3,1
"1570",35,24,25,0,0,24,1,1,0,0,3,1
"1571",35,25,26,0,0,24,1,1,0,0,3,1
"1572",35,26,27,0,0,24,1,1,0,0,3,1
"1573",35,27,28,0,0,24,1,1,0,0,3,1
"1574",35,28,29,0,0,24,1,1,0,0,3,1
"1575",35,29,30,0,0,24,1,1,0,0,3,1
"1576",35,30,31,0,0,24,1,1,0,0,3,1
"1577",35,31,32,0,0,24,1,1,0,0,3,1
"1578",35,32,33,0,0,24,1,1,0,0,3,1
"1579",35,33,34,0,0,24,1,1,0,0,3,1
"1580",35,34,35,0,0,24,1,1,0,0,3,1
"1581",35,35,36,0,0,24,1,1,0,0,3,1
"1582",35,36,37,0,0,24,1,1,0,0,3,1
"1583",35,37,38,0,0,24,1,1,0,0,3,1
"1584",35,38,39,0,0,24,1,1,0,0,3,1
"1585",35,39,40,0,0,24,1,1,0,0,3,1
"1586",35,40,41,0,0,24,1,1,0,0,3,1
"1587",35,41,42,0,0,24,1,1,0,0,3,1
"1588",35,42,43,0,0,24,1,1,0,0,3,1
"1589",35,43,44,0,0,24,1,1,0,0,3,1
"1590",35,44,45,0,0,24,1,1,0,0,3,1
"1591",35,45,46,0,0,24,1,1,0,0,3,1
"1592",35,46,47,0,0,24,1,1,0,0,3,1
"1593",35,47,48,0,0,24,1,1,0,0,3,1
"1594",35,48,49,0,0,24,1,1,0,0,3,1
"1595",35,49,50,0,0,24,1,1,0,0,3,1
"1596",35,50,51,0,0,24,1,1,0,0,3,1
"1597",35,51,52,0,0,24,1,1,0,0,3,1
"1598",36,0,1,0,1,20,1,1,0,1,2,0
"1599",36,1,2,0,1,20,1,1,0,1,2,0
"1600",36,2,3,0,1,20,1,1,0,1,2,1
"1601",36,3,4,0,1,20,1,1,0,1,2,1
"1602",36,4,5,0,1,20,1,1,0,1,2,1
"1603",36,5,6,0,1,20,1,1,0,1,2,1
"1604",36,6,7,0,1,20,1,1,0,1,2,0
"1605",36,7,8,0,1,20,1,1,0,1,2,0
"1606",36,8,9,0,1,20,1,1,0,1,2,0
"1607",36,9,10,0,1,20,1,1,0,1,2,0
"1608",36,10,11,0,1,20,1,1,0,1,2,1
"1609",36,11,12,0,1,20,1,1,0,1,2,1
"1610",36,12,13,0,1,20,1,1,0,1,2,1
"1611",36,13,14,0,1,20,1,1,0,1,2,1
"1612",36,14,15,0,1,20,1,1,0,1,2,1
"1613",36,15,16,0,1,20,1,1,0,1,2,0
"1614",36,16,17,0,1,20,1,1,0,1,2,0
"1615",36,17,18,0,1,20,1,1,0,1,2,0
"1616",36,18,19,0,1,20,1,1,0,1,2,0
"1617",36,19,20,0,1,20,1,1,0,1,2,0
"1618",36,20,21,0,1,20,1,1,0,1,2,1
"1619",36,21,22,0,1,20,1,1,0,1,2,1
"1620",36,22,23,0,1,20,1,1,0,1,2,1
"1621",36,23,24,0,1,20,1,1,0,1,2,1
"1622",36,24,25,0,1,20,1,1,0,1,2,1
"1623",36,25,26,0,1,20,1,1,0,1,2,1
"1624",36,26,27,0,1,20,1,1,0,1,2,1
"1625",36,27,28,0,1,20,1,1,0,1,2,1
"1626",36,28,29,0,1,20,1,1,0,1,2,1
"1627",36,29,30,0,1,20,1,1,0,1,2,1
"1628",36,30,31,0,1,20,1,1,0,1,2,1
"1629",36,31,32,0,1,20,1,1,0,1,2,1
"1630",36,32,33,0,1,20,1,1,0,1,2,1
"1631",36,33,34,0,1,20,1,1,0,1,2,1
"1632",36,34,35,0,1,20,1,1,0,1,2,1
"1633",36,35,36,0,1,20,1,1,0,1,2,1
"1634",36,36,37,0,1,20,1,1,0,1,2,1
"1635",36,37,38,0,1,20,1,1,0,1,2,1
"1636",36,38,39,0,1,20,1,1,0,1,2,1
"1637",36,39,40,0,1,20,1,1,0,1,2,1
"1638",36,40,41,0,1,20,1,1,0,1,2,1
"1639",36,41,42,0,1,20,1,1,0,1,2,1
"1640",36,42,43,0,1,20,1,1,0,1,2,1
"1641",36,43,44,0,1,20,1,1,0,1,2,1
"1642",36,44,45,0,1,20,1,1,0,1,2,1
"1643",36,45,46,0,1,20,1,1,0,1,2,1
"1644",36,46,47,0,1,20,1,1,0,1,2,1
"1645",36,47,48,0,1,20,1,1,0,1,2,1
"1646",36,48,49,0,1,20,1,1,0,1,2,1
"1647",36,49,50,1,1,20,1,1,0,1,2,1
"1648",37,0,1,0,0,22,1,1,0,1,5,1
"1649",37,1,2,0,0,22,1,1,0,1,5,1
"1650",37,2,3,0,0,22,1,1,0,1,5,1
"1651",37,3,4,0,0,22,1,1,0,1,5,1
"1652",37,4,5,0,0,22,1,1,0,1,5,1
"1653",37,5,6,0,0,22,1,1,0,1,5,1
"1654",37,6,7,0,0,22,1,1,0,1,5,1
"1655",37,7,8,0,0,22,1,1,0,1,5,1
"1656",37,8,9,0,0,22,1,1,0,1,5,1
"1657",37,9,10,0,0,22,1,1,0,1,5,1
"1658",37,10,11,0,0,22,1,1,0,1,5,1
"1659",37,11,12,0,0,22,1,1,0,1,5,1
"1660",37,12,13,0,0,22,1,1,0,1,5,1
"1661",37,13,14,0,0,22,1,1,0,1,5,1
"1662",37,14,15,0,0,22,1,1,0,1,5,1
"1663",37,15,16,0,0,22,1,1,0,1,5,1
"1664",37,16,17,0,0,22,1,1,0,1,5,1
"1665",37,17,18,0,0,22,1,1,0,1,5,1
"1666",37,18,19,0,0,22,1,1,0,1,5,1
"1667",37,19,20,0,0,22,1,1,0,1,5,0
"1668",37,20,21,0,0,22,1,1,0,1,5,0
"1669",37,21,22,0,0,22,1,1,0,1,5,0
"1670",37,22,23,0,0,22,1,1,0,1,5,0
"1671",37,23,24,0,0,22,1,1,0,1,5,0
"1672",37,24,25,0,0,22,1,1,0,1,5,0
"1673",37,25,26,0,0,22,1,1,0,1,5,0
"1674",37,26,27,0,0,22,1,1,0,1,5,1
"1675",37,27,28,0,0,22,1,1,0,1,5,1
"1676",37,28,29,0,0,22,1,1,0,1,5,1
"1677",37,29,30,0,0,22,1,1,0,1,5,1
"1678",37,30,31,0,0,22,1,1,0,1,5,1
"1679",37,31,32,0,0,22,1,1,0,1,5,1
"1680",37,32,33,0,0,22,1,1,0,1,5,1
"1681",37,33,34,0,0,22,1,1,0,1,5,1
"1682",37,34,35,0,0,22,1,1,0,1,5,1
"1683",37,35,36,0,0,22,1,1,0,1,5,0
"1684",37,36,37,0,0,22,1,1,0,1,5,0
"1685",37,37,38,0,0,22,1,1,0,1,5,0
"1686",37,38,39,0,0,22,1,1,0,1,5,0
"1687",37,39,40,0,0,22,1,1,0,1,5,0
"1688",37,40,41,0,0,22,1,1,0,1,5,0
"1689",37,41,42,0,0,22,1,1,0,1,5,0
"1690",37,42,43,0,0,22,1,1,0,1,5,0
"1691",37,43,44,0,0,22,1,1,0,1,5,0
"1692",37,44,45,0,0,22,1,1,0,1,5,0
"1693",37,45,46,0,0,22,1,1,0,1,5,0
"1694",37,46,47,0,0,22,1,1,0,1,5,0
"1695",37,47,48,0,0,22,1,1,0,1,5,0
"1696",37,48,49,0,0,22,1,1,0,1,5,0
"1697",37,49,50,0,0,22,1,1,0,1,5,0
"1698",37,50,51,0,0,22,1,1,0,1,5,0
"1699",37,51,52,0,0,22,1,1,0,1,5,0
"1700",38,0,1,0,0,27,1,1,0,0,2,0
"1701",38,1,2,0,0,27,1,1,0,0,2,0
"1702",38,2,3,0,0,27,1,1,0,0,2,0
"1703",38,3,4,0,0,27,1,1,0,0,2,0
"1704",38,4,5,0,0,27,1,1,0,0,2,0
"1705",38,5,6,0,0,27,1,1,0,0,2,0
"1706",38,6,7,0,0,27,1,1,0,0,2,0
"1707",38,7,8,0,0,27,1,1,0,0,2,0
"1708",38,8,9,0,0,27,1,1,0,0,2,0
"1709",38,9,10,0,0,27,1,1,0,0,2,0
"1710",38,10,11,0,0,27,1,1,0,0,2,0
"1711",38,11,12,0,0,27,1,1,0,0,2,0
"1712",38,12,13,0,0,27,1,1,0,0,2,0
"1713",38,13,14,0,0,27,1,1,0,0,2,0
"1714",38,14,15,0,0,27,1,1,0,0,2,0
"1715",38,15,16,0,0,27,1,1,0,0,2,0
"1716",38,16,17,0,0,27,1,1,0,0,2,0
"1717",38,17,18,0,0,27,1,1,0,0,2,0
"1718",38,18,19,0,0,27,1,1,0,0,2,0
"1719",38,19,20,0,0,27,1,1,0,0,2,1
"1720",38,20,21,0,0,27,1,1,0,0,2,1
"1721",38,21,22,0,0,27,1,1,0,0,2,1
"1722",38,22,23,0,0,27,1,1,0,0,2,1
"1723",38,23,24,0,0,27,1,1,0,0,2,0
"1724",38,24,25,0,0,27,1,1,0,0,2,0
"1725",38,25,26,0,0,27,1,1,0,0,2,0
"1726",38,26,27,0,0,27,1,1,0,0,2,0
"1727",38,27,28,0,0,27,1,1,0,0,2,0
"1728",38,28,29,0,0,27,1,1,0,0,2,0
"1729",38,29,30,0,0,27,1,1,0,0,2,0
"1730",38,30,31,0,0,27,1,1,0,0,2,0
"1731",38,31,32,0,0,27,1,1,0,0,2,0
"1732",38,32,33,0,0,27,1,1,0,0,2,0
"1733",38,33,34,0,0,27,1,1,0,0,2,0
"1734",38,34,35,0,0,27,1,1,0,0,2,0
"1735",38,35,36,0,0,27,1,1,0,0,2,0
"1736",38,36,37,0,0,27,1,1,0,0,2,0
"1737",38,37,38,0,0,27,1,1,0,0,2,0
"1738",38,38,39,0,0,27,1,1,0,0,2,0
"1739",38,39,40,0,0,27,1,1,0,0,2,1
"1740",38,40,41,0,0,27,1,1,0,0,2,1
"1741",38,41,42,0,0,27,1,1,0,0,2,1
"1742",38,42,43,0,0,27,1,1,0,0,2,1
"1743",38,43,44,0,0,27,1,1,0,0,2,1
"1744",38,44,45,0,0,27,1,1,0,0,2,1
"1745",38,45,46,0,0,27,1,1,0,0,2,1
"1746",38,46,47,0,0,27,1,1,0,0,2,1
"1747",38,47,48,0,0,27,1,1,0,0,2,1
"1748",38,48,49,0,0,27,1,1,0,0,2,1
"1749",38,49,50,0,0,27,1,1,0,0,2,1
"1750",38,50,51,0,0,27,1,1,0,0,2,1
"1751",38,51,52,0,0,27,1,1,0,0,2,1
"1752",39,0,1,0,1,19,1,0,0,0,4,1
"1753",39,1,2,0,1,19,1,0,0,0,4,1
"1754",39,2,3,0,1,19,1,0,0,0,4,0
"1755",39,3,4,0,1,19,1,0,0,0,4,0
"1756",39,4,5,0,1,19,1,0,0,0,4,0
"1757",39,5,6,0,1,19,1,0,0,0,4,0
"1758",39,6,7,0,1,19,1,0,0,0,4,0
"1759",39,7,8,0,1,19,1,0,0,0,4,0
"1760",39,8,9,0,1,19,1,0,0,0,4,0
"1761",39,9,10,0,1,19,1,0,0,0,4,0
"1762",39,10,11,0,1,19,1,0,0,0,4,0
"1763",39,11,12,0,1,19,1,0,0,0,4,0
"1764",39,12,13,0,1,19,1,0,0,0,4,0
"1765",39,13,14,0,1,19,1,0,0,0,4,0
"1766",39,14,15,0,1,19,1,0,0,0,4,0
"1767",39,15,16,0,1,19,1,0,0,0,4,0
"1768",39,16,17,0,1,19,1,0,0,0,4,0
"1769",39,17,18,0,1,19,1,0,0,0,4,0
"1770",39,18,19,0,1,19,1,0,0,0,4,0
"1771",39,19,20,0,1,19,1,0,0,0,4,0
"1772",39,20,21,0,1,19,1,0,0,0,4,0
"1773",39,21,22,0,1,19,1,0,0,0,4,0
"1774",39,22,23,0,1,19,1,0,0,0,4,0
"1775",39,23,24,0,1,19,1,0,0,0,4,0
"1776",39,24,25,0,1,19,1,0,0,0,4,0
"1777",39,25,26,0,1,19,1,0,0,0,4,0
"1778",39,26,27,0,1,19,1,0,0,0,4,0
"1779",39,27,28,0,1,19,1,0,0,0,4,0
"1780",39,28,29,0,1,19,1,0,0,0,4,0
"1781",39,29,30,0,1,19,1,0,0,0,4,0
"1782",39,30,31,0,1,19,1,0,0,0,4,0
"1783",39,31,32,0,1,19,1,0,0,0,4,0
"1784",39,32,33,0,1,19,1,0,0,0,4,0
"1785",39,33,34,0,1,19,1,0,0,0,4,0
"1786",39,34,35,0,1,19,1,0,0,0,4,0
"1787",39,35,36,0,1,19,1,0,0,0,4,0
"1788",39,36,37,0,1,19,1,0,0,0,4,0
"1789",39,37,38,0,1,19,1,0,0,0,4,0
"1790",39,38,39,0,1,19,1,0,0,0,4,0
"1791",39,39,40,0,1,19,1,0,0,0,4,0
"1792",39,40,41,0,1,19,1,0,0,0,4,0
"1793",39,41,42,0,1,19,1,0,0,0,4,0
"1794",39,42,43,0,1,19,1,0,0,0,4,0
"1795",39,43,44,0,1,19,1,0,0,0,4,0
"1796",39,44,45,0,1,19,1,0,0,0,4,0
"1797",39,45,46,0,1,19,1,0,0,0,4,0
"1798",39,46,47,0,1,19,1,0,0,0,4,0
"1799",39,47,48,0,1,19,1,0,0,0,4,0
"1800",39,48,49,0,1,19,1,0,0,0,4,0
"1801",39,49,50,0,1,19,1,0,0,0,4,0
"1802",39,50,51,0,1,19,1,0,0,0,4,0
"1803",39,51,52,0,1,19,1,0,0,0,4,0
"1804",40,0,1,0,0,28,1,1,0,1,3,0
"1805",40,1,2,0,0,28,1,1,0,1,3,0
"1806",40,2,3,0,0,28,1,1,0,1,3,0
"1807",40,3,4,0,0,28,1,1,0,1,3,0
"1808",40,4,5,0,0,28,1,1,0,1,3,0
"1809",40,5,6,0,0,28,1,1,0,1,3,0
"1810",40,6,7,0,0,28,1,1,0,1,3,0
"1811",40,7,8,0,0,28,1,1,0,1,3,0
"1812",40,8,9,0,0,28,1,1,0,1,3,0
"1813",40,9,10,0,0,28,1,1,0,1,3,0
"1814",40,10,11,0,0,28,1,1,0,1,3,0
"1815",40,11,12,0,0,28,1,1,0,1,3,0
"1816",40,12,13,0,0,28,1,1,0,1,3,0
"1817",40,13,14,0,0,28,1,1,0,1,3,0
"1818",40,14,15,0,0,28,1,1,0,1,3,0
"1819",40,15,16,0,0,28,1,1,0,1,3,0
"1820",40,16,17,0,0,28,1,1,0,1,3,0
"1821",40,17,18,0,0,28,1,1,0,1,3,0
"1822",40,18,19,0,0,28,1,1,0,1,3,0
"1823",40,19,20,0,0,28,1,1,0,1,3,0
"1824",40,20,21,0,0,28,1,1,0,1,3,0
"1825",40,21,22,0,0,28,1,1,0,1,3,0
"1826",40,22,23,0,0,28,1,1,0,1,3,0
"1827",40,23,24,0,0,28,1,1,0,1,3,0
"1828",40,24,25,0,0,28,1,1,0,1,3,0
"1829",40,25,26,0,0,28,1,1,0,1,3,0
"1830",40,26,27,0,0,28,1,1,0,1,3,0
"1831",40,27,28,0,0,28,1,1,0,1,3,0
"1832",40,28,29,0,0,28,1,1,0,1,3,0
"1833",40,29,30,0,0,28,1,1,0,1,3,0
"1834",40,30,31,0,0,28,1,1,0,1,3,0
"1835",40,31,32,0,0,28,1,1,0,1,3,0
"1836",40,32,33,0,0,28,1,1,0,1,3,0
"1837",40,33,34,0,0,28,1,1,0,1,3,0
"1838",40,34,35,0,0,28,1,1,0,1,3,0
"1839",40,35,36,0,0,28,1,1,0,1,3,0
"1840",40,36,37,0,0,28,1,1,0,1,3,0
"1841",40,37,38,0,0,28,1,1,0,1,3,0
"1842",40,38,39,0,0,28,1,1,0,1,3,0
"1843",40,39,40,0,0,28,1,1,0,1,3,0
"1844",40,40,41,0,0,28,1,1,0,1,3,0
"1845",40,41,42,0,0,28,1,1,0,1,3,0
"1846",40,42,43,0,0,28,1,1,0,1,3,0
"1847",40,43,44,0,0,28,1,1,0,1,3,0
"1848",40,44,45,0,0,28,1,1,0,1,3,0
"1849",40,45,46,0,0,28,1,1,0,1,3,0
"1850",40,46,47,0,0,28,1,1,0,1,3,0
"1851",40,47,48,0,0,28,1,1,0,1,3,0
"1852",40,48,49,0,0,28,1,1,0,1,3,0
"1853",40,49,50,0,0,28,1,1,0,1,3,0
"1854",40,50,51,0,0,28,1,1,0,1,3,0
"1855",40,51,52,0,0,28,1,1,0,1,3,0
"1856",41,0,1,0,1,33,1,1,1,0,9,0
"1857",41,1,2,0,1,33,1,1,1,0,9,1
"1858",41,2,3,0,1,33,1,1,1,0,9,1
"1859",41,3,4,0,1,33,1,1,1,0,9,1
"1860",41,4,5,0,1,33,1,1,1,0,9,1
"1861",41,5,6,0,1,33,1,1,1,0,9,1
"1862",41,6,7,0,1,33,1,1,1,0,9,0
"1863",41,7,8,0,1,33,1,1,1,0,9,0
"1864",41,8,9,0,1,33,1,1,1,0,9,0
"1865",41,9,10,0,1,33,1,1,1,0,9,0
"1866",41,10,11,0,1,33,1,1,1,0,9,0
"1867",41,11,12,0,1,33,1,1,1,0,9,0
"1868",41,12,13,0,1,33,1,1,1,0,9,0
"1869",41,13,14,0,1,33,1,1,1,0,9,1
"1870",41,14,15,0,1,33,1,1,1,0,9,1
"1871",41,15,16,0,1,33,1,1,1,0,9,1
"1872",41,16,17,0,1,33,1,1,1,0,9,1
"1873",41,17,18,0,1,33,1,1,1,0,9,1
"1874",41,18,19,0,1,33,1,1,1,0,9,1
"1875",41,19,20,0,1,33,1,1,1,0,9,1
"1876",41,20,21,0,1,33,1,1,1,0,9,0
"1877",41,21,22,0,1,33,1,1,1,0,9,0
"1878",41,22,23,0,1,33,1,1,1,0,9,0
"1879",41,23,24,0,1,33,1,1,1,0,9,0
"1880",41,24,25,0,1,33,1,1,1,0,9,0
"1881",41,25,26,0,1,33,1,1,1,0,9,0
"1882",41,26,27,0,1,33,1,1,1,0,9,0
"1883",41,27,28,0,1,33,1,1,1,0,9,0
"1884",41,28,29,0,1,33,1,1,1,0,9,1
"1885",41,29,30,0,1,33,1,1,1,0,9,1
"1886",41,30,31,0,1,33,1,1,1,0,9,1
"1887",41,31,32,0,1,33,1,1,1,0,9,1
"1888",41,32,33,0,1,33,1,1,1,0,9,1
"1889",41,33,34,0,1,33,1,1,1,0,9,1
"1890",41,34,35,0,1,33,1,1,1,0,9,1
"1891",41,35,36,0,1,33,1,1,1,0,9,1
"1892",41,36,37,0,1,33,1,1,1,0,9,1
"1893",41,37,38,0,1,33,1,1,1,0,9,1
"1894",41,38,39,0,1,33,1,1,1,0,9,1
"1895",41,39,40,0,1,33,1,1,1,0,9,1
"1896",41,40,41,0,1,33,1,1,1,0,9,1
"1897",41,41,42,0,1,33,1,1,1,0,9,1
"1898",41,42,43,0,1,33,1,1,1,0,9,1
"1899",41,43,44,0,1,33,1,1,1,0,9,1
"1900",41,44,45,0,1,33,1,1,1,0,9,1
"1901",41,45,46,0,1,33,1,1,1,0,9,1
"1902",41,46,47,0,1,33,1,1,1,0,9,1
"1903",41,47,48,0,1,33,1,1,1,0,9,0
"1904",41,48,49,0,1,33,1,1,1,0,9,0
"1905",41,49,50,0,1,33,1,1,1,0,9,0
"1906",41,50,51,0,1,33,1,1,1,0,9,0
"1907",41,51,52,0,1,33,1,1,1,0,9,0
"1908",42,0,1,0,0,24,1,1,0,1,1,0
"1909",42,1,2,0,0,24,1,1,0,1,1,0
"1910",42,2,3,0,0,24,1,1,0,1,1,0
"1911",42,3,4,0,0,24,1,1,0,1,1,0
"1912",42,4,5,0,0,24,1,1,0,1,1,0
"1913",42,5,6,0,0,24,1,1,0,1,1,0
"1914",42,6,7,0,0,24,1,1,0,1,1,0
"1915",42,7,8,0,0,24,1,1,0,1,1,0
"1916",42,8,9,0,0,24,1,1,0,1,1,0
"1917",42,9,10,0,0,24,1,1,0,1,1,0
"1918",42,10,11,0,0,24,1,1,0,1,1,0
"1919",42,11,12,0,0,24,1,1,0,1,1,0
"1920",42,12,13,0,0,24,1,1,0,1,1,0
"1921",42,13,14,0,0,24,1,1,0,1,1,0
"1922",42,14,15,0,0,24,1,1,0,1,1,0
"1923",42,15,16,0,0,24,1,1,0,1,1,0
"1924",42,16,17,0,0,24,1,1,0,1,1,0
"1925",42,17,18,0,0,24,1,1,0,1,1,0
"1926",42,18,19,0,0,24,1,1,0,1,1,0
"1927",42,19,20,0,0,24,1,1,0,1,1,0
"1928",42,20,21,0,0,24,1,1,0,1,1,1
"1929",42,21,22,0,0,24,1,1,0,1,1,1
"1930",42,22,23,0,0,24,1,1,0,1,1,1
"1931",42,23,24,0,0,24,1,1,0,1,1,1
"1932",42,24,25,0,0,24,1,1,0,1,1,1
"1933",42,25,26,0,0,24,1,1,0,1,1,1
"1934",42,26,27,0,0,24,1,1,0,1,1,1
"1935",42,27,28,0,0,24,1,1,0,1,1,1
"1936",42,28,29,0,0,24,1,1,0,1,1,0
"1937",42,29,30,0,0,24,1,1,0,1,1,0
"1938",42,30,31,0,0,24,1,1,0,1,1,0
"1939",42,31,32,0,0,24,1,1,0,1,1,0
